1
(0,0)
0
S (0,-1) (0,1) (1,0)
0.2
0.9
1
0.05
0
-1.00|0.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,DIREITA,-1.00
-1.00|0.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,ESQUERDA,-1.40
-1.00|0.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,FRENTE,-1.00
-1.00|0.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|0.00|-1.00|-1.00|0.00|-1.00|8.00,DIREITA,-1.40
0.00|1.00|0.00|-1.00|0.00|-1.00|-1.00|0.00|-1.00|8.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|0.00|-1.00|-1.00|0.00|-1.00|8.00,FRENTE,-1.40
0.00|1.00|0.00|-1.00|0.00|-1.00|-1.00|0.00|-1.00|8.00,MEIA_VOLTA,-1.00
-1.00|0.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,DIREITA,-1.00
-1.00|0.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,ESQUERDA,-1.40
-1.00|0.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,FRENTE,-1.00
-1.00|0.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|8.00,DIREITA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|8.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|8.00,FRENTE,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|8.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,DIREITA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,FRENTE,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|0.00|-1.00|0.00|1.00|0.00|8.00,DIREITA,-1.00
0.00|1.00|0.00|-1.00|0.00|-1.00|0.00|1.00|0.00|8.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|0.00|-1.00|0.00|1.00|0.00|8.00,FRENTE,-1.40
0.00|1.00|0.00|-1.00|0.00|-1.00|0.00|1.00|0.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,DIREITA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,FRENTE,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,DIREITA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,FRENTE,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|0.00|1.00|0.00|1.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|-1.00|0.00|-1.00|0.00|1.00|0.00|1.00,DIREITA,-1.00
-1.00|-1.00|-1.00|-1.00|0.00|-1.00|0.00|1.00|0.00|1.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|-1.00|0.00|-1.00|0.00|1.00|0.00|1.00,FRENTE,-1.39
-1.00|-1.00|-1.00|-1.00|0.00|-1.00|0.00|1.00|0.00|1.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,DIREITA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,FRENTE,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|1.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,DIREITA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,FRENTE,-1.00
-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,DIREITA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,FRENTE,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00,DIREITA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00,ESQUERDA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00,FRENTE,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|0.00|1.00|0.00|1.00,MEIA_VOLTA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|0.00|1.00|0.00|8.00,DIREITA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|0.00|1.00|0.00|8.00,ESQUERDA,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|0.00|1.00|0.00|8.00,FRENTE,-1.00
-1.00|-1.00|-1.00|0.00|1.00|0.00|0.00|1.00|0.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,DIREITA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,ESQUERDA,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,FRENTE,-1.00
0.00|1.00|0.00|0.00|1.00|0.00|-1.00|-1.00|-1.00|8.00,MEIA_VOLTA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|1.00,DIREITA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|1.00,ESQUERDA,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|1.00,FRENTE,-1.00
0.00|1.00|0.00|-1.00|-1.00|-1.00|-1.00|-1.00|-1.00|1.00,MEIA_VOLTA,-1.00
